"object","key","field","value","row_order","review_round","review_authority","ipcc_verdict","ipcc_source"
"DEFAULT_BASIS","productivity_class","ipcc_source","2019R Annex 10A.1, Africa Low productivity systems row; Table 10.16A 'Other regions, low productivity' for Bo",2,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","productivity_class","governs","BW Milk MilkPR pct_pregnant DE CP Bo Ym",2,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","productivity_class","why","Adopted 2026-09-11. Table 10.16A footnote 1 makes low productivity the Tier 1 default for other regions, and the low-productivity row's Pasture/Range feeding situation is the one that matches the activity coefficient the tool uses. Before this the defaults mixed the aggregate and non-dairy rows and described no animal IPCC published.",2,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","feeding_situation","chosen","Pasture / Range, flat terrain",3,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","feeding_situation","alternatives","Stall-fed (Ca 0); grazing large areas or hilly terrain (Ca 0.36)",3,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","feeding_situation","ipcc_source","2019R Vol.4 Ch.10 Table 10.5 (Updated)",3,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","feeding_situation","governs","Ca",3,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","feeding_situation","why","Matches the low-productivity row, which Annex 10A.1 characterises as Pasture/Range. The tool has no feeding-situation input, so stall-fed or hilly-grazing herds must override the Ca parameter directly.",3,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","lactation_state","chosen","Lactating, for the generic catalogue value only",4,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","lactation_state","alternatives","Dry phase (Cfi 0.322; Ym 7.0 in low-productivity systems)",4,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","lactation_state","ipcc_source","2019R Vol.4 Ch.10 Table 10.4 (Updated); Table 10.12 (Updated) footnote 4",4,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","lactation_state","governs","Cfi Ym Milk Fat MilkPR",4,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","lactation_state","why","NOT a tool-wide assumption, which is why it is not shown to users as one. The generic catalogue value describes a lactating dairy cow, and the resolver then overrides it per sub-category: Cfi 0.386 for dairy cows against 0.322 or 0.370 elsewhere, Ym 6.5 against 7.0 and 4.0, and milk, fat and milk protein forced to zero for anything that is not a mature female. See the effective-values table.",4,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","animal_class_manure_N","chosen","Other Cattle, for every herd including dairy",5,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","animal_class_manure_N","alternatives","Dairy Cow; Swine; Poultry; Other animals",5,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","animal_class_manure_N","ipcc_source","2019R Vol.4 Ch.10 Table 10.22 (Updated)",5,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","animal_class_manure_N","governs","FRAC",5,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","animal_class_manure_N","why","Table 10.22 publishes a separate Dairy Cow column and this tool does not yet use it, so a dairy herd receives the Other Cattle fractions. The two columns agree for lagoon, liquid slurry, daily spread, dry lot, deep bedding, aerobic treatment and digester. They differ for solid storage (0.45 against 0.30), covered solid storage (0.22 against 0.14) and composting (0.65 against 0.50). A DAIRY HERD USING SOLID STORAGE OR COMPOSTING SHOULD ENTER THE DAIRY COW VALUES FROM TABLE 10.22 rather than accept these.",5,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","soils_climate","chosen","Wet",6,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","soils_climate","alternatives","Dry (EF3_PRP 0.002, EF4 0.005, Frac_LEACH_PRP 0); climate-aggregated (EF3_PRP 0.004, EF4 0.010)",6,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","soils_climate","ipcc_source","2019R Vol.4 Ch.11 Table 11.1 (Updated) and Table 11.3 (Updated)",6,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","soils_climate","governs","EF3_PRP EF4 Frac_LEACH_PRP",6,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","soils_climate","why","DRY-CLIMATE INVENTORIES MUST OVERRIDE THESE THREE. Keeping the wet-climate defaults in a dry climate overstates direct pasture N2O roughly threefold, overstates indirect N2O from deposition almost threefold, and reports a leaching pathway that IPCC treats as absent.",6,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_climate_zone","chosen","Tropical, wherever the tool fills a methane conversion factor for you",7,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_climate_zone","alternatives","Temperate and boreal reference values are on the Vocab sheet; the 2019 Refinement resolves ten zones where this tool resolves four, and its tropical-dry column mirrors tropical",7,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_climate_zone","ipcc_source","2006 Vol.4 Ch.10 Table 10.17, which is tabulated per degree C",7,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_climate_zone","governs","MCF",7,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_climate_zone","why","Inventory_Metadata carries no climate field, so any MCF the tool fills in for you assumes a tropical climate. A TEMPERATE OR BOREAL INVENTORY MUST REPLACE EVERY GAP-FILLED MCF: tropical values run roughly two to five times the boreal ones for the same system. Values you enter yourself are used as given.",7,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_system_variant","chosen","One IPCC sub-type per manure system, named on every row of the manure-system table",8,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_system_variant","alternatives","Liquid slurry WITH versus without a natural crust; composting static pile versus in-vessel versus windrow; solid storage plain versus bulking agent versus additives; deep bedding with versus without mixing",8,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_system_variant","ipcc_source","2019R Vol.4 Ch.10 Tables 10.17, 10.21 and 10.22",8,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_system_variant","governs","MCF EF3 FRAC",8,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_system_variant","why","IPCC splits several systems into variants whose coefficients differ by a factor of two or more. Every coefficient on one of our rows comes from the single variant that row declares, so the row describes one real system rather than a blend.",8,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","guidelines_edition","chosen","Selected by the user in Inventory_Metadata: 2006 or 2019 Refinement",9,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","guidelines_edition","alternatives","n/a",9,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","guidelines_edition","ipcc_source","IPCC 2006 Guidelines; 2019 Refinement",9,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","guidelines_edition","governs","Ym MCF",9,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","guidelines_edition","why","Not an assumption: the compiler selects the edition in Inventory_Metadata. Ym is the only default whose value differs between the two. The pasture MCF is deliberately held on the 2006 convention, because the 2019 Refinement pasture MCF of 0.47% has to be paired with a pasture-specific Bo of 0.19 that the engine does not carry.",9,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","species","chosen","Cattle",10,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","species","alternatives","Buffalo (Bo 0.10)",10,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","species","ipcc_source","2019R Vol.4 Ch.10 Table 10.16A (Updated); Table 10.7 (Updated)",10,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","species","governs","Bo Cp ASH",10,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","species","why","The tool is a cattle tool. Buffalo values differ and are not carried.",10,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","geography","scope","tool_wide",1,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","productivity_class","scope","tool_wide",2,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","feeding_situation","scope","tool_wide",3,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","lactation_state","scope","resolved",4,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","animal_class_manure_N","scope","tool_wide",5,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","soils_climate","scope","tool_wide",6,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_climate_zone","scope","tool_wide",7,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","manure_system_variant","scope","tool_wide",8,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","guidelines_edition","scope","resolved",9,"","","META","Descriptive field, not a shipped numeric default"
"DEFAULT_BASIS","species","scope","tool_wide",10,"","","META","Descriptive field, not a shipped numeric default"
"IPCC_DEFAULTS_BY_REGION","africa","default_val_dairy","270",1,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Africa Low productivity systems: 270 kg (aggregate 260, high productivity 250)"
"IPCC_DEFAULTS_BY_REGION","asia","default_val_dairy","355",2,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Asia Low productivity systems: 355 kg (aggregate 386, high productivity 485)"
"IPCC_DEFAULTS_BY_REGION","europe","default_val_dairy","600",3,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Western Europe: 600 kg. Eastern Europe is 550; no productivity split is published for either"
"IPCC_DEFAULTS_BY_REGION","americas","default_val_dairy","500",4,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Latin America Low productivity systems: 500 kg (aggregate 508, high 520). North America is 650"
"IPCC_DEFAULTS_BY_REGION","oceania","default_val_dairy","488",5,"R7 #3","reviewer","CONFIRMED","2019R V4 Ch10 Table 10A.1 (New), Oceania: 488 kg; no productivity split published"
"IPCC_DEFAULTS_BY_REGION","global","default_val_dairy","400",6,"R7 #3","reviewer","NO_IPCC_DEFAULT","Table 10A.1 has no global row. 400 kg is a project benchmark carried over from the non-dairy column"
